date,ticker,NewsCount,NewsTone
2022-07-15,FB,3320,-0.0095626365828014124
2022-07-15,NVDA,89,-0.013465962912298403
2022-07-15,TSLA,168,-0.0061807753084737209
2022-07-16,AAPL,136,0.0053693739807303877
2022-07-16,AMZN,201,0.0048444647943787725
2022-07-16,FB,2148,-0.013871391058954807
2022-07-16,NVDA,59,-0.019111934622105909
2022-07-16,TSLA,105,-0.0046237382570088522
2022-07-17,AAPL,130,0.0027417361953254562
2022-07-17,AMZN,128,0.0041702238933916972
2022-07-17,FB,1721,-0.010217103341284096
2022-07-17,NVDA,32,-0.022486416896674546
2022-07-17,TSLA,60,-0.0099785611996787791
2022-07-18,AAPL,387,-0.0011813997998551869
2022-07-18,AMZN,341,0.0047436620894209455
2022-07-18,FB,2801,-0.012554725864817342
2022-07-18,NVDA,74,-0.014503686693997667
2022-07-18,TSLA,193,-0.0056367245352212528
2022-07-19,AAPL,1038,0.0049526054730424911
2022-07-19,AMZN,582,-0.010751842457600124
2022-07-19,FB,3535,-0.011927595450010802
2022-07-19,NVDA,70,-0.00724548772270027
2022-07-19,TSLA,269,-0.0062134280091492933
2022-07-20,AAPL,651,0.0039804906938321425
2022-07-20,AMZN,580,-0.0045214560236281238
2022-07-20,FB,3921,-0.0099521551937731666
2022-07-20,NVDA,64,-0.0138981124830624
2022-07-20,TSLA,461,-0.024851640842250635
2022-07-21,AAPL,382,0.0025543599167699017
2022-07-21,AMZN,720,0.013250481267560512
2022-07-21,FB,3743,-0.0078449511411339129
2022-07-21,NVDA,65,-0.0031886119425928094
2022-07-21,TSLA,901,-0.010478312161995424
2022-07-22,AAPL,297,-0.00027035077060559652
2022-07-22,AMZN,625,0.00210801824007068
2022-07-22,FB,3485,-0.00910569417893574
2022-07-22,NVDA,67,-0.018093215787527806
2022-07-22,TSLA,271,-0.004926535552863604
2022-07-23,AAPL,136,0.003810177485810994
